t_loc,t_name,Date,t_surf,t_round,w_name,l_name,w_rank,l_rank,AvgW_BL,AvgL_BL,Comment,tour_wk,AvgW_AO,AvgL_AO,AvgW_IP,AvgL_IP,AvgW_IP_NV,AvgL_IP_NV
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,De Schepper K.,Delbonis F.,119.0,61.0,1.62,2.25,Completed,2014_31,-161.29032258064512,125.0,61.72839506172839,44.44444444444444,58.14,41.86
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,Dodig I.,Chiudinelli M.,85.0,178.0,1.22,4.14,Completed,2014_31,-454.5454545454546,313.99999999999994,81.9672131147541,24.15458937198068,77.24,22.76
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,Becker B.,Elias G.,45.0,138.0,1.29,3.48,Completed,2014_31,-344.8275862068965,248.0,77.51937984496124,28.735632183908045,72.96,27.04
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,Raonic M.,Johnson S.,9.0,41.0,1.23,4.0,Completed,2014_31,-434.7826086956522,300.0,81.30081300813006,25.0,76.48,23.52
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,Karlovic I.,Rosol L.,31.0,30.0,1.49,2.55,Completed,2014_31,-204.08163265306123,154.99999999999997,67.11409395973155,39.21568627450981,63.12,36.88
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,Kukushkin M.,Wawrinka S.,84.0,4.0,3.31,1.31,Completed,2014_31,231.0,-322.58064516129025,30.211480362537763,76.33587786259541,28.35,71.65
Basel,Swiss Indoors,2014-10-21,Hard,1st Round,Pospisil V.,Nieminen J.,44.0,57.0,1.65,2.17,Completed,2014_31,-153.84615384615387,117.0,60.60606060606061,46.08294930875576,56.81,43.19
Basel,Swiss Indoors,2014-10-22,Hard,1st Round,Golubev A.,Gabashvili T.,66.0,62.0,2.2,1.64,Completed,2014_31,120.00000000000001,-156.25000000000003,45.45454545454545,60.97560975609757,42.71,57.29
Basel,Swiss Indoors,2014-10-22,Hard,1st Round,Coric B.,Gulbis E.,124.0,13.0,2.77,1.42,Completed,2014_31,177.0,-238.09523809523813,36.101083032490976,70.42253521126761,33.89,66.11
Basel,Swiss Indoors,2014-10-22,Hard,1st Round,Istomin D.,Janowicz J.,55.0,36.0,2.26,1.61,Completed,2014_31,125.99999999999997,-163.93442622950818,44.247787610619476,62.11180124223602,41.6,58.4
Basel,Swiss Indoors,2014-10-22,Hard,1st Round,Federer R.,Muller G.,2.0,51.0,1.05,9.65,Completed,2014_31,-1999.9999999999982,865.0,95.23809523809523,10.362694300518134,90.19,9.81
Basel,Swiss Indoors,2014-10-22,Hard,1st Round,Dimitrov G.,Zverev A.,11.0,135.0,1.09,7.03,Completed,2014_31,-1111.1111111111102,603.0,91.74311926605505,14.224751066856332,86.58,13.42
Basel,Swiss Indoors,2014-10-22,Hard,2nd Round,Goffin D.,Dodig I.,28.0,85.0,1.28,3.58,Completed,2014_31,-357.1428571428571,258.0,78.125,27.932960893854748,73.66,26.34
Basel,Swiss Indoors,2014-10-22,Hard,2nd Round,Nadal R.,Herbert P.H.,3.0,120.0,1.08,7.66,Completed,2014_31,-1249.9999999999989,666.0,92.59259259259258,13.054830287206268,87.64,12.36
Basel,Swiss Indoors,2014-10-23,Hard,2nd Round,Coric B.,Golubev A.,124.0,66.0,2.05,1.73,Completed,2014_31,104.99999999999999,-136.986301369863,48.78048780487805,57.80346820809249,45.77,54.23
Basel,Swiss Indoors,2014-10-23,Hard,2nd Round,Becker B.,Kukushkin M.,45.0,84.0,2.38,1.56,Retired,2014_31,138.0,-178.57142857142856,42.016806722689076,64.1025641025641,39.59,60.41
Basel,Swiss Indoors,2014-10-23,Hard,2nd Round,Raonic M.,Young D.,9.0,69.0,1.13,5.45,Completed,2014_31,-769.2307692307699,445.0,88.49557522123894,18.34862385321101,82.83,17.17
Basel,Swiss Indoors,2014-10-23,Hard,2nd Round,Karlovic I.,De Schepper K.,31.0,119.0,1.39,2.92,Completed,2014_31,-256.41025641025647,192.0,71.94244604316548,34.24657534246575,67.75,32.25
Basel,Swiss Indoors,2014-10-23,Hard,2nd Round,Federer R.,Istomin D.,2.0,55.0,1.04,11.11,Completed,2014_31,-2499.9999999999977,1011.0,96.15384615384615,9.000900090009,91.44,8.56
Basel,Swiss Indoors,2014-10-23,Hard,2nd Round,Dimitrov G.,Pospisil V.,11.0,44.0,1.61,2.27,Completed,2014_31,-163.93442622950818,127.0,62.11180124223602,44.052863436123346,58.51,41.49
Basel,Swiss Indoors,2014-10-24,Hard,Quarterfinals,Goffin D.,Raonic M.,28.0,9.0,2.07,1.73,Completed,2014_31,106.99999999999999,-136.986301369863,48.309178743961354,57.80346820809249,45.53,54.47
Basel,Swiss Indoors,2014-10-24,Hard,Quarterfinals,Karlovic I.,Becker B.,31.0,45.0,1.58,2.33,Completed,2014_31,-172.41379310344826,133.0,63.291139240506325,42.91845493562232,59.59,40.41
Basel,Swiss Indoors,2014-10-24,Hard,Quarterfinals,Coric B.,Nadal R.,124.0,3.0,6.0,1.12,Completed,2014_31,500.0,-833.3333333333326,16.666666666666664,89.28571428571428,15.73,84.27
Basel,Swiss Indoors,2014-10-24,Hard,Quarterfinals,Federer R.,Dimitrov G.,2.0,11.0,1.24,3.91,Completed,2014_31,-416.6666666666667,291.0,80.64516129032258,25.575447570332482,75.92,24.08
Basel,Swiss Indoors,2014-10-25,Hard,Semifinals,Goffin D.,Coric B.,28.0,124.0,1.25,3.92,Completed,2014_31,-400.0,292.0,80.0,25.510204081632654,75.82,24.18
Basel,Swiss Indoors,2014-10-25,Hard,Semifinals,Federer R.,Karlovic I.,2.0,31.0,1.09,7.1,Completed,2014_31,-1111.1111111111102,610.0,91.74311926605505,14.084507042253522,86.69,13.31
Basel,Swiss Indoors,2014-10-26,Hard,The Final,Federer R.,Goffin D.,2.0,28.0,1.18,4.73,Completed,2014_31,-555.5555555555558,373.00000000000006,84.74576271186442,21.14164904862579,80.03,19.97
Valencia,Valencia Open 500,2014-10-20,Hard,1st Round,Lu Y.H.,Garcia-Lopez G.,42.0,38.0,2.09,1.7,Completed,2014_31,108.99999999999999,-142.85714285714286,47.84688995215311,58.82352941176471,44.85,55.15
Valencia,Valencia Open 500,2014-10-20,Hard,1st Round,Carreno-Busta P.,Granollers M.,63.0,48.0,3.04,1.37,Retired,2014_31,204.0,-270.2702702702702,32.89473684210527,72.99270072992701,31.07,68.93
Valencia,Valencia Open 500,2014-10-20,Hard,1st Round,Klizan M.,Kozlov S.,37.0,441.0,1.16,4.94,Completed,2014_31,-625.0000000000003,394.00000000000006,86.20689655172414,20.24291497975708,80.98,19.02
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Robredo T.,Isner J.,21.0,16.0,1.79,1.99,Completed,2014_31,-126.58227848101265,-101.01010101010101,55.865921787709496,50.25125628140703,52.65,47.35
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Lajovic D.,Sousa J.,67.0,49.0,2.49,1.51,Completed,2014_31,149.00000000000003,-196.078431372549,40.16064257028112,66.2251655629139,37.75,62.25
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Lopez F.,Gombos N.,15.0,136.0,1.32,3.3,Completed,2014_31,-312.49999999999994,229.99999999999997,75.75757575757575,30.303030303030305,71.43,28.57
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Dolgopolov O.,Simon G.,24.0,18.0,2.74,1.43,Completed,2014_31,174.00000000000003,-232.55813953488376,36.496350364963504,69.93006993006993,34.29,65.71
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Chardy J.,Jaziri M.,34.0,74.0,1.36,3.05,Completed,2014_31,-277.7777777777777,204.99999999999997,73.52941176470587,32.78688524590164,69.16,30.84
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Verdasco F.,Mayer L.,35.0,25.0,1.62,2.24,Completed,2014_31,-161.29032258064512,124.00000000000003,61.72839506172839,44.64285714285714,58.03,41.97
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Anderson K.,Kohlschreiber P.,17.0,23.0,2.07,1.72,Completed,2014_31,106.99999999999999,-138.88888888888889,48.309178743961354,58.139534883720934,45.38,54.62
Valencia,Valencia Open 500,2014-10-21,Hard,1st Round,Fognini F.,Ramos-Vinolas A.,19.0,68.0,1.74,2.04,Completed,2014_31,-135.13513513513513,104.0,57.47126436781609,49.01960784313725,53.97,46.03
Valencia,Valencia Open 500,2014-10-22,Hard,1st Round,Andujar P.,Berdych T.,46.0,6.0,6.74,1.1,Completed,2014_31,574.0,-999.9999999999991,14.836795252225517,90.9090909090909,14.03,85.97
Valencia,Valencia Open 500,2014-10-22,Hard,1st Round,Bellucci T.,Youzhny M.,58.0,27.0,2.14,1.68,Completed,2014_31,114.00000000000001,-147.05882352941177,46.728971962616825,59.523809523809526,43.98,56.02
Valencia,Valencia Open 500,2014-10-22,Hard,1st Round,Murray A.,Melzer J.,10.0,121.0,1.08,7.31,Completed,2014_31,-1249.9999999999989,631.0,92.59259259259258,13.679890560875513,87.13,12.87
Valencia,Valencia Open 500,2014-10-22,Hard,1st Round,Bautista R.,Giraldo S.,14.0,32.0,1.24,3.89,Completed,2014_31,-416.6666666666667,289.0,80.64516129032258,25.70694087403599,75.83,24.17
Valencia,Valencia Open 500,2014-10-22,Hard,1st Round,Ferrer D.,Seppi A.,5.0,53.0,1.2,4.3,Completed,2014_31,-500.0000000000001,330.0,83.33333333333334,23.25581395348837,78.18,21.82
Valencia,Valencia Open 500,2014-10-22,Hard,2nd Round,Carreno-Busta P.,Lopez F.,63.0,15.0,3.21,1.33,Completed,2014_31,221.0,-303.03030303030295,31.15264797507788,75.18796992481202,29.3,70.7
Valencia,Valencia Open 500,2014-10-22,Hard,2nd Round,Robredo T.,Lu Y.H.,21.0,42.0,1.41,2.82,Completed,2014_31,-243.9024390243903,181.99999999999997,70.92198581560284,35.46099290780142,66.67,33.33
Valencia,Valencia Open 500,2014-10-23,Hard,2nd Round,Andujar P.,Lajovic D.,46.0,67.0,1.48,2.58,Completed,2014_31,-208.33333333333334,158.0,67.56756756756756,38.759689922480625,63.55,36.45
Valencia,Valencia Open 500,2014-10-23,Hard,2nd Round,Chardy J.,Dolgopolov O.,34.0,24.0,2.21,1.64,Completed,2014_31,121.0,-156.25000000000003,45.248868778280546,60.97560975609757,42.6,57.4
Valencia,Valencia Open 500,2014-10-23,Hard,2nd Round,Murray A.,Fognini F.,10.0,19.0,1.11,6.37,Completed,2014_31,-909.0909090909083,537.0,90.09009009009009,15.698587127158556,85.16,14.84
Valencia,Valencia Open 500,2014-10-23,Hard,2nd Round,Ferrer D.,Verdasco F.,5.0,35.0,1.29,3.47,Completed,2014_31,-344.8275862068965,247.00000000000003,77.51937984496124,28.818443804034583,72.9,27.1
Valencia,Valencia Open 500,2014-10-24,Hard,Quarterfinals,Murray A.,Anderson K.,10.0,17.0,1.13,5.8,Completed,2014_31,-769.2307692307699,480.0,88.49557522123894,17.24137931034483,83.69,16.31
Valencia,Valencia Open 500,2014-10-24,Hard,Quarterfinals,Ferrer D.,Bellucci T.,5.0,58.0,1.14,5.37,Completed,2014_31,-714.2857142857148,437.0,87.71929824561404,18.6219739292365,82.49,17.51
Valencia,Valencia Open 500,2014-10-24,Hard,Quarterfinals,Chardy J.,Carreno-Busta P.,34.0,63.0,1.56,2.4,Completed,2014_31,-178.57142857142856,140.0,64.1025641025641,41.66666666666667,60.61,39.39
Valencia,Valencia Open 500,2014-10-24,Hard,Quarterfinals,Robredo T.,Andujar P.,21.0,46.0,1.37,3.02,Completed,2014_31,-270.2702702702702,202.0,72.99270072992701,33.11258278145696,68.79,31.21
Valencia,Valencia Open 500,2014-10-25,Hard,Semifinals,Murray A.,Ferrer D.,10.0,5.0,1.68,2.17,Completed,2014_31,-147.05882352941177,117.0,59.523809523809526,46.08294930875576,56.36,43.64
Valencia,Valencia Open 500,2014-10-25,Hard,Semifinals,Robredo T.,Chardy J.,21.0,34.0,1.47,2.64,Completed,2014_31,-212.76595744680853,164.0,68.02721088435374,37.878787878787875,64.23,35.77
Valencia,Valencia Open 500,2014-10-26,Hard,The Final,Murray A.,Robredo T.,10.0,21.0,1.23,4.05,Completed,2014_31,-434.7826086956522,305.0,81.30081300813006,24.691358024691358,76.7,23.3
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Giraldo S.,Youzhny M.,31.0,47.0,2.75,1.43,Completed,2014_32,175.0,-232.55813953488376,36.36363636363637,69.93006993006993,34.21,65.79
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Thiem D.,Dolgopolov O.,37.0,25.0,2.18,1.66,Completed,2014_32,118.00000000000001,-151.51515151515153,45.87155963302752,60.24096385542169,43.23,56.77
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Mannarino A.,Herbert P.H.,73.0,109.0,1.58,2.33,Completed,2014_32,-172.41379310344826,133.0,63.291139240506325,42.91845493562232,59.59,40.41
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Querrey S.,Janowicz J.,38.0,42.0,1.39,2.92,Completed,2014_32,-256.41025641025647,192.0,71.94244604316548,34.24657534246575,67.75,32.25
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Verdasco F.,Young D.,33.0,61.0,1.71,2.1,Completed,2014_32,-140.84507042253523,110.00000000000001,58.4795321637427,47.61904761904761,55.12,44.88
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Kohlschreiber P.,Roger-Vasselin E.,24.0,90.0,1.36,3.05,Completed,2014_32,-277.7777777777777,204.99999999999997,73.52941176470587,32.78688524590164,69.16,30.84
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Sock J.,Andujar P.,44.0,40.0,1.39,2.97,Completed,2014_32,-256.41025641025647,197.00000000000003,71.94244604316548,33.670033670033675,68.12,31.88
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Melzer J.,Garcia-Lopez G.,122.0,36.0,1.73,2.05,Completed,2014_32,-136.986301369863,104.99999999999999,57.80346820809249,48.78048780487805,54.23,45.77
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Gasquet R.,Istomin D.,23.0,55.0,1.41,2.81,Retired,2014_32,-243.9024390243903,181.0,70.92198581560284,35.587188612099645,66.59,33.41
Paris,BNP Paribas Masters,2014-10-27,Hard,1st Round,Benneteau J.,Lu Y.H.,28.0,39.0,1.38,2.97,Completed,2014_32,-263.1578947368422,197.00000000000003,72.46376811594205,33.670033670033675,68.28,31.72
Paris,BNP Paribas Masters,2014-10-28,Hard,1st Round,Chardy J.,De Schepper K.,30.0,105.0,1.43,2.75,Completed,2014_32,-232.55813953488376,175.0,69.93006993006993,36.36363636363637,65.79,34.21
Paris,BNP Paribas Masters,2014-10-28,Hard,1st Round,Cuevas P.,Mayer L.,34.0,26.0,3.03,1.36,Retired,2014_32,202.99999999999997,-277.7777777777777,33.003300330033,73.52941176470587,30.98,69.02
Paris,BNP Paribas Masters,2014-10-28,Hard,1st Round,Robredo T.,Pospisil V.,17.0,54.0,1.96,1.81,Completed,2014_32,-104.16666666666667,-123.45679012345678,51.02040816326531,55.24861878453039,48.01,51.99
Paris,BNP Paribas Masters,2014-10-28,Hard,1st Round,Goffin D.,Rosol L.,22.0,29.0,1.35,3.11,Completed,2014_32,-285.71428571428567,211.0,74.07407407407408,32.154340836012864,69.73,30.27
Paris,BNP Paribas Masters,2014-10-28,Hard,1st Round,Monfils G.,Sousa J.,21.0,52.0,1.36,3.03,Completed,2014_32,-277.7777777777777,202.99999999999997,73.52941176470587,33.003300330033,69.02,30.98
Paris,BNP Paribas Masters,2014-10-28,Hard,1st Round,Pouille L.,Karlovic I.,176.0,27.0,3.06,1.36,Completed,2014_32,206.0,-277.7777777777777,32.6797385620915,73.52941176470587,30.77,69.23
Paris,BNP Paribas Masters,2014-10-28,Hard,2nd Round,Verdasco F.,Simon G.,33.0,19.0,2.59,1.48,Completed,2014_32,159.0,-208.33333333333334,38.61003861003861,67.56756756756756,36.36,63.64
Paris,BNP Paribas Masters,2014-10-28,Hard,2nd Round,Anderson K.,Giraldo S.,18.0,31.0,1.34,3.18,Completed,2014_32,-294.1176470588235,218.00000000000003,74.62686567164178,31.446540880503143,70.35,29.65
Paris,BNP Paribas Masters,2014-10-28,Hard,2nd Round,Djokovic N.,Kohlschreiber P.,1.0,24.0,1.14,5.61,Completed,2014_32,-714.2857142857148,461.00000000000006,87.71929824561404,17.825311942959,83.11,16.89
Paris,BNP Paribas Masters,2014-10-28,Hard,2nd Round,Berdych T.,Mannarino A.,5.0,73.0,1.16,4.96,Completed,2014_32,-625.0000000000003,396.0,86.20689655172414,20.161290322580644,81.05,18.95
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Raonic M.,Sock J.,10.0,44.0,1.41,2.83,Completed,2014_32,-243.9024390243903,183.0,70.92198581560284,35.3356890459364,66.75,33.25
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Wawrinka S.,Thiem D.,4.0,37.0,1.41,2.84,Completed,2014_32,-243.9024390243903,184.0,70.92198581560284,35.2112676056338,66.82,33.18
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Bautista R.,Gasquet R.,15.0,23.0,2.35,1.58,Completed,2014_32,135.0,-172.41379310344826,42.5531914893617,63.291139240506325,40.2,59.8
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Ferrer D.,Goffin D.,6.0,22.0,1.5,2.54,Completed,2014_32,-200.0,154.0,66.66666666666666,39.37007874015748,62.87,37.13
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Murray A.,Benneteau J.,8.0,28.0,1.32,3.3,Completed,2014_32,-312.49999999999994,229.99999999999997,75.75757575757575,30.303030303030305,71.43,28.57
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Lopez F.,Querrey S.,14.0,38.0,2.28,1.61,Completed,2014_32,127.99999999999999,-163.93442622950818,43.859649122807014,62.11180124223602,41.39,58.61
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Federer R.,Chardy J.,2.0,30.0,1.08,7.53,Completed,2014_32,-1249.9999999999989,653.0,92.59259259259258,13.280212483399733,87.46,12.54
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Dimitrov G.,Cuevas P.,11.0,34.0,1.15,5.14,Completed,2014_32,-666.6666666666671,413.99999999999994,86.95652173913044,19.45525291828794,81.72,18.28
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Pouille L.,Fognini F.,176.0,20.0,1.78,1.99,Completed,2014_32,-128.2051282051282,-101.01010101010101,56.17977528089888,50.25125628140703,52.79,47.21
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Tsonga J.W.,Melzer J.,12.0,122.0,1.22,4.14,Completed,2014_32,-454.5454545454546,313.99999999999994,81.9672131147541,24.15458937198068,77.24,22.76
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Nishikori K.,Robredo T.,7.0,17.0,1.24,3.93,Completed,2014_32,-416.6666666666667,293.0,80.64516129032258,25.44529262086514,76.02,23.98
Paris,BNP Paribas Masters,2014-10-29,Hard,2nd Round,Monfils G.,Isner J.,21.0,16.0,1.61,2.27,Completed,2014_32,-163.93442622950818,127.0,62.11180124223602,44.052863436123346,58.51,41.49
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Berdych T.,Lopez F.,5.0,14.0,1.28,3.61,Completed,2014_32,-357.1428571428571,261.0,78.125,27.70083102493075,73.82,26.18
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Anderson K.,Wawrinka S.,18.0,4.0,2.47,1.53,Completed,2014_32,147.00000000000003,-188.67924528301887,40.48582995951416,65.359477124183,38.25,61.75
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Ferrer D.,Verdasco F.,6.0,33.0,1.24,3.91,Completed,2014_32,-416.6666666666667,291.0,80.64516129032258,25.575447570332482,75.92,24.08
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Murray A.,Dimitrov G.,8.0,11.0,1.49,2.58,Completed,2014_32,-204.08163265306123,158.0,67.11409395973155,38.759689922480625,63.39,36.61
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Raonic M.,Bautista R.,10.0,15.0,1.58,2.35,Completed,2014_32,-172.41379310344826,135.0,63.291139240506325,42.5531914893617,59.8,40.2
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Nishikori K.,Tsonga J.W.,7.0,12.0,1.59,2.31,Completed,2014_32,-169.4915254237288,131.0,62.893081761006286,43.290043290043286,59.23,40.77
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Federer R.,Pouille L.,2.0,176.0,1.06,9.13,Completed,2014_32,-1666.6666666666652,813.0000000000001,94.33962264150942,10.952902519167578,89.6,10.4
Paris,BNP Paribas Masters,2014-10-30,Hard,3rd Round,Djokovic N.,Monfils G.,1.0,21.0,1.16,5.18,Completed,2014_32,-625.0000000000003,418.0,86.20689655172414,19.305019305019304,81.7,18.3
Paris,BNP Paribas Masters,2014-10-31,Hard,Quarterfinals,Berdych T.,Anderson K.,5.0,18.0,1.24,3.98,Completed,2014_32,-416.6666666666667,298.0,80.64516129032258,25.125628140703515,76.25,23.75
Paris,BNP Paribas Masters,2014-10-31,Hard,Quarterfinals,Raonic M.,Federer R.,10.0,2.0,3.72,1.27,Completed,2014_32,272.0,-370.3703703703703,26.881720430107524,78.74015748031495,25.45,74.55
Paris,BNP Paribas Masters,2014-10-31,Hard,Quarterfinals,Djokovic N.,Murray A.,1.0,8.0,1.35,3.19,Completed,2014_32,-285.71428571428567,219.0,74.07407407407408,31.347962382445143,70.26,29.74
Paris,BNP Paribas Masters,2014-10-31,Hard,Quarterfinals,Nishikori K.,Ferrer D.,7.0,6.0,1.64,2.23,Completed,2014_32,-156.25000000000003,123.0,60.97560975609757,44.843049327354265,57.62,42.38
Paris,BNP Paribas Masters,2014-11-01,Hard,Semifinals,Raonic M.,Berdych T.,10.0,5.0,1.74,2.09,Completed,2014_32,-135.13513513513513,108.99999999999999,57.47126436781609,47.84688995215311,54.57,45.43
Paris,BNP Paribas Masters,2014-11-01,Hard,Semifinals,Djokovic N.,Nishikori K.,1.0,7.0,1.2,4.56,Completed,2014_32,-500.0000000000001,355.99999999999994,83.33333333333334,21.92982456140351,79.17,20.83
Paris,BNP Paribas Masters,2014-11-02,Hard,The Final,Djokovic N.,Raonic M.,1.0,10.0,1.17,4.99,Completed,2014_32,-588.2352941176473,399.0,85.47008547008548,20.04008016032064,81.01,18.99
London,Masters Cup,2014-11-09,Hard,Round Robin,Nishikori K.,Murray A.,5.0,6.0,2.8,1.43,Completed,2014_33,179.99999999999997,-232.55813953488376,35.714285714285715,69.93006993006993,33.81,66.19
London,Masters Cup,2014-11-09,Hard,Round Robin,Federer R.,Raonic M.,2.0,8.0,1.33,3.3,Completed,2014_33,-303.03030303030295,229.99999999999997,75.18796992481202,30.303030303030305,71.27,28.73
London,Masters Cup,2014-11-10,Hard,Round Robin,Wawrinka S.,Berdych T.,4.0,7.0,2.15,1.7,Completed,2014_33,114.99999999999999,-142.85714285714286,46.51162790697674,58.82352941176471,44.16,55.84
London,Masters Cup,2014-11-10,Hard,Round Robin,Djokovic N.,Cilic M.,1.0,9.0,1.13,6.03,Completed,2014_33,-769.2307692307699,503.0,88.49557522123894,16.58374792703151,84.22,15.78
London,Masters Cup,2014-11-11,Hard,Round Robin,Federer R.,Nishikori K.,2.0,5.0,1.44,2.76,Completed,2014_33,-227.2727272727273,175.99999999999997,69.44444444444446,36.231884057971016,65.71,34.29
London,Masters Cup,2014-11-11,Hard,Round Robin,Murray A.,Raonic M.,6.0,8.0,1.5,2.59,Completed,2014_33,-200.0,159.0,66.66666666666666,38.61003861003861,63.33,36.67
London,Masters Cup,2014-11-12,Hard,Round Robin,Berdych T.,Cilic M.,7.0,9.0,2.09,1.74,Completed,2014_33,108.99999999999999,-135.13513513513513,47.84688995215311,57.47126436781609,45.43,54.57
London,Masters Cup,2014-11-12,Hard,Round Robin,Djokovic N.,Wawrinka S.,1.0,4.0,1.15,5.37,Completed,2014_33,-666.6666666666671,437.0,86.95652173913044,18.6219739292365,82.36,17.64
London,Masters Cup,2014-11-13,Hard,Round Robin,Nishikori K.,Ferrer D.,5.0,10.0,1.57,2.38,Completed,2014_33,-175.43859649122805,138.0,63.69426751592356,42.016806722689076,60.25,39.75
London,Masters Cup,2014-11-13,Hard,Round Robin,Federer R.,Murray A.,2.0,6.0,1.44,2.77,Completed,2014_33,-227.2727272727273,177.0,69.44444444444446,36.101083032490976,65.8,34.2
London,Masters Cup,2014-11-14,Hard,Round Robin,Djokovic N.,Berdych T.,1.0,7.0,1.07,8.78,Completed,2014_33,-1428.5714285714273,777.9999999999999,93.45794392523365,11.389521640091118,89.14,10.86
London,Masters Cup,2014-11-14,Hard,Round Robin,Wawrinka S.,Cilic M.,4.0,9.0,1.32,3.38,Completed,2014_33,-312.49999999999994,238.0,75.75757575757575,29.585798816568047,71.91,28.09
London,Masters Cup,2014-11-15,Hard,Semifinals,Djokovic N.,Nishikori K.,1.0,5.0,1.08,7.84,Completed,2014_33,-1249.9999999999989,684.0,92.59259259259258,12.755102040816327,87.89,12.11
London,Masters Cup,2014-11-15,Hard,Semifinals,Federer R.,Wawrinka S.,2.0,4.0,1.14,5.58,Completed,2014_33,-714.2857142857148,458.0,87.71929824561404,17.921146953405017,83.04,16.96
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Mayer F.,Giraldo S.,28.0,57.0,1.42,2.78,Completed,2013_01,-238.09523809523813,177.99999999999997,70.42253521126761,35.97122302158273,66.19,33.81
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Nieminen J.,Benneteau J.,41.0,35.0,1.73,2.05,Completed,2013_01,-136.986301369863,104.99999999999999,57.80346820809249,48.78048780487805,54.23,45.77
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Nishikori K.,Matosevic M.,19.0,49.0,1.28,3.58,Completed,2013_01,-357.1428571428571,258.0,78.125,27.932960893854748,73.66,26.34
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Baghdatis M.,Mitchell B.,36.0,327.0,1.08,7.76,Completed,2013_01,-1249.9999999999989,676.0,92.59259259259258,12.886597938144329,87.78,12.22
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Istomin D.,Klizan M.,43.0,30.0,1.88,1.85,Completed,2013_01,-113.63636363636365,-117.6470588235294,53.191489361702125,54.054054054054056,49.6,50.4
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Millman J.,Ito T.,199.0,79.0,1.71,2.08,Completed,2013_01,-140.84507042253523,108.0,58.4795321637427,48.07692307692308,54.88,45.12
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Falla A.,Levine J.,54.0,104.0,2.08,1.7,Completed,2013_01,108.0,-142.85714285714286,48.07692307692308,58.82352941176471,44.97,55.03
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Melzer J.,Kudla D.,29.0,137.0,1.52,2.46,Completed,2013_01,-192.3076923076923,146.0,65.78947368421053,40.65040650406504,61.81,38.19
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Robredo T.,Harrison R.,114.0,69.0,2.66,1.47,Completed,2013_01,166.0,-212.76595744680853,37.59398496240601,68.02721088435374,35.59,64.41
Brisbane,Brisbane International,2013-01-01,Hard,1st Round,Dimitrov G.,Baker B.,48.0,61.0,1.39,2.87,Completed,2013_01,-256.41025641025647,187.0,71.94244604316548,34.84320557491289,67.37,32.63
